Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2022,CALIFORNIA,"ROCKFISH, GREENBLOTCHED","2,554",1,"9,371",Public,Commercial,Sebastes rosenblatti,166771,PACFIN
2022,CALIFORNIA,"ROCKFISH, GREENSPOTTED","20,305",9,"47,048",Public,Commercial,Sebastes chlorostictus,166748,PACFIN
2022,CALIFORNIA,"ROCKFISH, GREENSTRIPED","7,001",3,"3,064",Public,Commercial,Sebastes elongatus,166717,PACFIN
2022,CALIFORNIA,"ROCKFISH, HONEYCOMB",143,0,426,Public,Commercial,Sebastes umbrosus,166765,PACFIN
2022,CALIFORNIA,"ROCKFISH, KELP","1,990",1,"9,418",Public,Commercial,Sebastes atrovirens,166747,PACFIN
2022,CALIFORNIA,"ROCKFISH, MEXICAN","4,515",2,"15,729",Public,Commercial,Sebastes macdonaldi,166755,PACFIN
2022,CALIFORNIA,"ROCKFISH, OLIVE","9,838",4,"24,924",Public,Commercial,Sebastes serranoides,166763,PACFIN
2022,CALIFORNIA,"ROCKFISH, PACIFIC OCEAN PERCH",904,0,298,Public,Commercial,Sebastes alutus,166707,PACFIN
2022,CALIFORNIA,"ROCKFISH, PINK",,,,Confidential,Commercial,Sebastes eos,166751,PACFIN
2022,CALIFORNIA,"ROCKFISH, PINKROSE",16,0,57,Public,Commercial,Sebastes simulator,166770,PACFIN
2022,CALIFORNIA,"ROCKFISH, QUILLBACK","2,906",1,"15,675",Public,Commercial,Sebastes maliger,166726,PACFIN
2022,CALIFORNIA,"ROCKFISH, REDBANDED","26,626",12,"12,008",Public,Commercial,Sebastes babcocki,166710,PACFIN
2022,CALIFORNIA,"ROCKFISH, ROSETHORN",112,0,340,Public,Commercial,Sebastes helvomaculatus,166723,PACFIN
2022,CALIFORNIA,"ROCKFISH, ROSY","1,024",0,"3,220",Public,Commercial,Sebastes rosaceus,166738,PACFIN
2022,CALIFORNIA,"ROCKFISH, ROUGHEYE/BLACKSPOT","3,233",1,"3,757",Public,Commercial,Sebastes aleutianus,166706,PACFIN
2022,CALIFORNIA,"ROCKFISH, ROUGHEYE/BLACKSPOT",,,,Confidential,Commercial,Sebastes aleutianus,166706,PACFIN
2022,CALIFORNIA,"ROCKFISH, SHORTBELLY",,,,Confidential,Commercial,Sebastes jordani,166725,PACFIN
2022,CALIFORNIA,"ROCKFISH, SHORTBELLY","2,471",1,215,Public,Commercial,Sebastes jordani,166725,PACFIN
2022,CALIFORNIA,"ROCKFISH, SHORTRAKER",,,,Confidential,Commercial,Sebastes borealis,166712,PACFIN
2022,CALIFORNIA,"ROCKFISH, SHORTRAKER",278,0,363,Public,Commercial,Sebastes borealis,166712,PACFIN
2022,CALIFORNIA,"ROCKFISH, SPECKLED","2,307",1,"7,215",Public,Commercial,Sebastes ovalis,166757,PACFIN
2022,CALIFORNIA,"ROCKFISH, SPLITNOSE","39,773",18,"3,417",Public,Commercial,Sebastes diploproa,166716,PACFIN
2022,CALIFORNIA,"ROCKFISH, SQUARESPOT",368,0,"1,669",Public,Commercial,Sebastes hopkinsi,166753,PACFIN
2022,CALIFORNIA,"ROCKFISH, STARRY","4,424",2,"14,460",Public,Commercial,Sebastes constellatus,166749,PACFIN
2022,CALIFORNIA,"ROCKFISH, STRIPETAIL","3,019",1,527,Public,Commercial,Sebastes saxicola,166741,PACFIN
2022,CALIFORNIA,"ROCKFISH, SWORDSPINE",,,,Confidential,Commercial,Sebastes ensifer,166768,PACFIN
2022,CALIFORNIA,"ROCKFISH, TIGER",,,,Confidential,Commercial,Sebastes nigrocinctus,166732,PACFIN
2022,CALIFORNIA,"ROCKFISH, TREEFISH","5,225",2,"49,750",Public,Commercial,Sebastes serriceps,166764,PACFIN
2022,CALIFORNIA,"ROCKFISH, VERMILION","200,036",91,"686,542",Public,Commercial,Sebastes miniatus,166729,PACFIN
2022,CALIFORNIA,"ROCKFISH, WIDOW","1,251,709",568,"515,266",Public,Commercial,Sebastes entomelas,166719,PACFIN
2022,CALIFORNIA,"ROCKFISH, YELLOWEYE",282,0,225,Public,Commercial,Sebastes ruberrimus,166740,PACFIN
2022,CALIFORNIA,"ROCKFISH, YELLOWTAIL","79,970",36,"253,841",Public,Commercial,Sebastes flavidus,166720,PACFIN
2022,CALIFORNIA,ROCKFISHES **,"31,844",14,"37,981",Public,Commercial,Sebastes ,166705,PACFIN
2022,CALIFORNIA,SABLEFISH,"3,864,104","1,753","6,202,918",Public,Commercial,Anoplopoma fimbria,167123,PACFIN
2022,CALIFORNIA,"SALMON, CHINOOK","2,615,320","1,186","16,296,325",Public,Commercial,Oncorhynchus tshawytscha,161980,PACFIN
2022,CALIFORNIA,"SALMON, CHUM",,,,Confidential,Commercial,Oncorhynchus keta,161976,PACFIN
2022,CALIFORNIA,"SARDINE, PACIFIC","3,897,901","1,768","1,661,715",Public,Commercial,Sardinops sagax,161729,PACFIN
2022,CALIFORNIA,SCALLOPS **,,,,Confidential,Commercial,Pectinidae,79611,PACFIN
2022,CALIFORNIA,SCORPIONFISHES **,"4,046",2,"23,282",Public,Commercial,Scorpaenidae,166704,PACFIN
2022,CALIFORNIA,SCULPINS **,142,0,196,Public,Commercial,Cottidae,167196,PACFIN
2022,CALIFORNIA,"SEA BASS, GIANT","7,050",3,"25,067",Public,Commercial,Stereolepis gigas,167918,PACFIN
2022,CALIFORNIA,"SHAD, AMERICAN","6,641",3,"17,436",Public,Commercial,Alosa sapidissima,161702,PACFIN
2022,CALIFORNIA,"SHARK, BLUE",374,0,353,Public,Commercial,Prionace glauca,160424,PACFIN
2022,CALIFORNIA,"SHARK, DOGFISH, SPINY","3,287",1,"2,488",Public,Commercial,Squalus acanthias,160617,PACFIN
2022,CALIFORNIA,"SHARK, LEOPARD","6,753",3,"6,365",Public,Commercial,Triakis semifasciata,160448,PACFIN
2022,CALIFORNIA,"SHARK, MAKO, SHORTFIN","12,845",6,"13,700",Public,Commercial,Isurus oxyrinchus,159924,PACFIN
2022,CALIFORNIA,"SHARK, PACIFIC ANGEL","44,100",20,"33,711",Public,Commercial,Squatina californica,160785,PACFIN
2022,CALIFORNIA,"SHARK, THRESHER","97,627",44,"71,128",Public,Commercial,Alopias vulpinus,159916,PACFIN
2022,CALIFORNIA,"SHARK, THRESHER, BIGEYE",,,,Confidential,Commercial,Alopias superciliosus,159921,PACFIN
2022,CALIFORNIA,"SHARK, TOPE","25,268",11,"18,457",Public,Commercial,Galeorhinus galeus,160181,PACFIN
2022,CALIFORNIA,"SHARKS, CHONDRICHTHYES (CLASS) **","7,406",3,"3,245",Public,Commercial,Chondrichthyes,159785,PACFIN
2022,CALIFORNIA,"SHARKS, THRESHER **",,,,Confidential,Commercial,Alopias,159915,PACFIN
2022,CALIFORNIA,"SHEEPHEAD, CALIFORNIA","84,917",39,"446,222",Public,Commercial,Semicossyphus pulcher,170744,PACFIN
2022,CALIFORNIA,"SHRIMP, BRINE","590,651",268,"36,183",Public,Commercial,Artemia salina,83691,PACFIN
2022,CALIFORNIA,"SHRIMP, OCEAN",,,,Confidential,Commercial,Pandalus jordani,96970,PACFIN
2022,CALIFORNIA,"SHRIMP, PACIFIC ROCK","190,201",86,"742,925",Public,Commercial,Sicyonia ingentis,96038,PACFIN
2022,CALIFORNIA,"SHRIMP, SPOT","213,009",97,"3,953,465",Public,Commercial,Pandalus platyceros,96979,PACFIN
2022,CALIFORNIA,"SHRIMPS, PENAEID **","103,447",47,"873,710",Public,Commercial,Penaeidae,95602,PACFIN
2022,CALIFORNIA,"SHRIMPS, PENAEID **",,,,Confidential,Commercial,Penaeidae,95602,PACFIN
2022,CALIFORNIA,"SKATE, BIG","36,148",16,"7,797",Public,Commercial,Raja binoculata,160848,PACFIN
2022,CALIFORNIA,"SKATE, CALIFORNIA","6,026",3,"3,155",Public,Commercial,Raja inornata,160849,PACFIN
2022,CALIFORNIA,"SKATES, RAJIDAE (FAMILY) **","259,416",118,"53,382",Public,Commercial,Rajidae,160845,PACFIN
2022,CALIFORNIA,SMELTS **,"188,392",85,"110,387",Public,Commercial,Osmeridae,162028,PACFIN
2022,CALIFORNIA,"SOLE, BIGMOUTH",,,,Confidential,Commercial,Hippoglossina stomata,172784,PACFIN
2022,CALIFORNIA,"SOLE, BUTTER",,,,Confidential,Commercial,Isopsetta isolepis,172919,PACFIN
2022,CALIFORNIA,"SOLE, CURLFIN","1,257",1,"1,656",Public,Commercial,Pleuronichthys decurrens,172924,PACFIN
2022,CALIFORNIA,"SOLE, DOVER","3,177,402","1,441","1,214,334",Public,Commercial,Microstomus pacificus,172887,PACFIN
2022,CALIFORNIA,"SOLE, ENGLISH","83,392",38,"25,099",Public,Commercial,Parophrys vetulus,172921,PACFIN
2022,CALIFORNIA,"SOLE, FANTAIL","3,893",2,"8,256",Public,Commercial,Xystreurys liolepis,172800,PACFIN
2022,CALIFORNIA,"SOLE, PETRALE","2,130,463",966,"2,337,178",Public,Commercial,Eopsetta jordani,172868,PACFIN
2022,CALIFORNIA,"SOLE, REX","149,484",68,"56,630",Public,Commercial,Glyptocephalus zachirus,172978,PACFIN
2022,CALIFORNIA,"SOLE, REX",,,,Confidential,Commercial,Glyptocephalus zachirus,172978,PACFIN
2022,CALIFORNIA,"SOLE, ROCK",443,0,773,Public,Commercial,Paraplagusia bilineata,173105,PACFIN
2022,CALIFORNIA,"SOLE, SAND","17,611",8,"18,255",Public,Commercial,Psettichthys melanostictus,172928,PACFIN
2022,CALIFORNIA,"SOLE, SLENDER",,,,Confidential,Commercial,Lyopsetta exilis,172871,PACFIN
2022,CALIFORNIA,"SQUID, CALIFORNIA MARKET","141,248,722","64,070","84,394,951",Public,Commercial,Loligo opalescens,82371,PACFIN
2022,CALIFORNIA,"SUNFISH, OCEAN",,,,Confidential,Commercial,Mola mola,173414,PACFIN
2022,CALIFORNIA,SURFPERCHES **,"4,654",2,"21,814",Public,Commercial,Embiotocidae,169735,PACFIN
2022,CALIFORNIA,SWORDFISH,"452,610",205,"1,723,905",Public,Commercial,Xiphias gladius,172482,PACFIN
2022,CALIFORNIA,"THORNYHEAD, LONGSPINE","127,309",58,"82,076",Public,Commercial,Sebastolobus altivelis,166784,PACFIN
2022,CALIFORNIA,"THORNYHEAD, SHORTSPINE","337,519",153,"1,171,971",Public,Commercial,Sebastolobus alascanus,166783,PACFIN
2022,CALIFORNIA,"TOMCOD, PACIFIC",,,,Confidential,Commercial,Microgadus proximus,164719,PACFIN
2022,CALIFORNIA,"TUNA, ALBACORE","495,898",225,"976,577",Public,Commercial,Thunnus alalunga,172419,PACFIN
2022,CALIFORNIA,"TUNA, BIGEYE","509,879",231,"1,938,769",Public,Commercial,Thunnus obesus,172428,PACFIN
2022,CALIFORNIA,"TUNA, BLUEFIN PACIFIC","810,929",368,"2,215,658",Public,Commercial,Thunnus orientalis,172422,PACFIN
2022,CALIFORNIA,"TUNA, SKIPJACK",,,,Confidential,Commercial,Katsuwonus pelamis,172401,PACFIN
2022,CALIFORNIA,"TUNA, YELLOWFIN","1,075,991",488,"1,134,993",Public,Commercial,Thunnus albacares,172423,PACFIN
2022,CALIFORNIA,TUNAS **,,,,Confidential,Commercial,Thunnus,172418,PACFIN
2022,CALIFORNIA,"TURBOT, DIAMOND",,,,Confidential,Commercial,Hypsopsetta guttulata,172945,PACFIN
2022,CALIFORNIA,"TURBOT, HORNYHEAD",224,0,255,Public,Commercial,Pleuronichthys verticalis,172926,PACFIN
2022,CALIFORNIA,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **","2,984,700","1,354","10,464,934",Public,Commercial,Strongylocentrotus,157968,PACFIN
2022,CALIFORNIA,"VERTEBRATES, JAWED","157,155",71,"162,401",Public,Commercial,Gnathostomata ,914179,PACFIN
2022,CALIFORNIA,"VERTEBRATES, JAWED",,,,Confidential,Commercial,Gnathostomata ,914179,PACFIN
2022,CALIFORNIA,"WHITEFISH, OCEAN","18,099",8,"66,840",Public,Commercial,Caulolatilus princeps,168540,PACFIN
2022,CALIFORNIA,WITHHELD FOR CONFIDENTIALITY,"80,539",37,"163,079",Public,Commercial,Other,0,PACFIN
2022,CALIFORNIA,WOLF-EEL,49,0,171,Public,Commercial,Anarrhichthys ocellatus,171345,PACFIN
2022,CONNECTICUT,"BASS, BLACK SEA","280,136",127,"830,675",Public,Commercial,Centropristis striata,167687,ACCSP
2022,CONNECTICUT,"BASS, STRIPED","6,121",3,"23,696",Public,Commercial,Morone saxatilis,167680,ACCSP
2022,CONNECTICUT,BLUEFISH,"42,405",19,"54,985",Public,Commercial,Pomatomus saltatrix,168559,ACCSP
2022,CONNECTICUT,"BONITO, ATLANTIC",100,0,140,Public,Commercial,Sarda sarda,172409,ACCSP
2022,CONNECTICUT,BUTTERFISH,"44,163",20,"53,642",Public,Commercial,Peprilus triacanthus,172567,ACCSP
2022,CONNECTICUT,"CARP, COMMON",963,0,424,Public,Commercial,Cyprinus carpio,163344,ACCSP
2022,CONNECTICUT,"CATFISH, BLUE",266,0,176,Public,Commercial,Ictalurus furcatus,163997,ACCSP
2022,CONNECTICUT,"CATFISH, CHANNEL",,,2,Public,Commercial,Ictalurus punctatus,163998,ACCSP
2022,CONNECTICUT,"CATFISHES, BULLHEAD **","2,199",1,"2,265",Public,Commercial,Ictaluridae,163995,ACCSP
2022,CONNECTICUT,"COD, ATLANTIC",511,0,"1,452",Public,Commercial,Gadus morhua,164712,ACCSP
2022,CONNECTICUT,CONCHS **,"189,970",86,"1,710,734",Public,Commercial,Strombidae,72554,ACCSP
2022,CONNECTICUT,"CRAB, BLUE",968,0,"3,325",Public,Commercial,Callinectes sapidus,98696,ACCSP
2022,CONNECTICUT,"CRAB, GREEN","42,859",19,"20,507",Public,Commercial,Carcinus maenas,98734,ACCSP
2022,CONNECTICUT,"CRAB, HORSESHOE","3,586",2,"3,174",Public,Commercial,Limulus polyphemus,82703,ACCSP
2022,CONNECTICUT,"CRAB, JONAH",20,0,20,Public,Commercial,Cancer borealis,98678,ACCSP
2022,CONNECTICUT,"CRABS, HEMIGRAPSUS **",140,0,,Public,Commercial,Hemigrapsus,99034,ACCSP
2022,CONNECTICUT,CUNNER,4,0,3,Public,Commercial,Tautogolabrus adspersus,170481,ACCSP
2022,CONNECTICUT,DOLPHINFISH **,70,0,203,Public,Commercial,Coryphaena spp.,168790,ACCSP
2022,CONNECTICUT,"DORY, BUCKLER",899,0,515,Public,Commercial,Zenopsis conchifera,166284,ACCSP
2022,CONNECTICUT,"DRUM, BLACK",8,0,8,Public,Commercial,Pogonias cromis,169288,ACCSP
2022,CONNECTICUT,"EEL, AMERICAN","3,755",2,"8,176",Public,Commercial,Anguilla rostrata,161127,ACCSP
2022,CONNECTICUT,"EEL, CONGER",526,0,587,Public,Commercial,Conger oceanicus,161326,ACCSP
2022,CONNECTICUT,"FLOUNDER, AMERICAN PLAICE",799,0,"1,020",Public,Commercial,Hippoglossoides platessoides,172877,ACCSP
2022,CONNECTICUT,"FLOUNDER, FOURSPOT","1,281",1,"1,952",Public,Commercial,Paralichthys oblongus,172739,ACCSP
2022,CONNECTICUT,"FLOUNDER, SUMMER","904,036",410,"2,549,088",Public,Commercial,Paralichthys dentatus,172735,ACCSP
2022,CONNECTICUT,"FLOUNDER, WINTER","7,567",3,"21,372",Public,Commercial,Pseudopleuronectes americanus,172905,ACCSP
2022,CONNECTICUT,"FLOUNDER, WITCH",894,0,"1,677",Public,Commercial,Glyptocephalus cynoglossus,172873,ACCSP
2022,CONNECTICUT,GOOSEFISH,"45,124",20,"34,050",Public,Commercial,Lophius americanus,164499,ACCSP
2022,CONNECTICUT,HADDOCK,375,0,574,Public,Commercial,Melanogrammus aeglefinus,164744,ACCSP
2022,CONNECTICUT,"HAKE, RED","13,201",6,"10,800",Public,Commercial,Urophycis chuss,164730,ACCSP
2022,CONNECTICUT,"HAKE, SILVER","340,392",154,"387,517",Public,Commercial,Merluccius bilinearis,164791,ACCSP
2022,CONNECTICUT,"HAKE, WHITE",20,0,35,Public,Commercial,Urophycis tenuis,164732,ACCSP
2022,CONNECTICUT,"HAKES, MERLUCCIUS (GENUS) **",60,0,120,Public,Commercial,Merluccius,164790,ACCSP
2022,CONNECTICUT,"HERRING, ATLANTIC",345,0,186,Public,Commercial,Clupea harengus,161722,ACCSP
2022,CONNECTICUT,KILLIFISHES **,132,0,,Public,Commercial,Cyprinodontidae,165629,ACCSP
2022,CONNECTICUT,"KINGFISH, NORTHERN",492,0,682,Public,Commercial,Menticirrhus saxatilis,169276,ACCSP
2022,CONNECTICUT,KINGFISHES **,"35,268",16,"51,886",Public,Commercial,Menticirrhus,169273,ACCSP
2022,CONNECTICUT,"LOBSTER, AMERICAN","88,654",40,"612,684",Public,Commercial,Homarus americanus,97314,ACCSP
2022,CONNECTICUT,"MACKEREL, ATLANTIC","16,435",7,"12,744",Public,Commercial,Scomber scombrus,172414,ACCSP
2022,CONNECTICUT,"MACKEREL, ATLANTIC CHUB",14,0,12,Public,Commercial,Scomber colias,172413,ACCSP
2022,CONNECTICUT,MENHADENS **,"299,252",136,"67,664",Public,Commercial,Brevoortia ,161731,ACCSP
2022,CONNECTICUT,MINNOWS **,26,0,13,Public,Commercial,Cyprinidae,163342,ACCSP
2022,CONNECTICUT,MULLETS **,263,0,337,Public,Commercial,Mugilidae,170333,ACCSP
2022,CONNECTICUT,MUMMICHOG,132,0,890,Public,Commercial,Fundulus heteroclitus,165647,ACCSP
2022,CONNECTICUT,OCTOPUSES **,12,0,24,Public,Commercial,Octopodidae,82590,ACCSP
2022,CONNECTICUT,"PERCH, WHITE","12,623",6,"16,544",Public,Commercial,Morone americana,167678,ACCSP
2022,CONNECTICUT,POMFRETS **,378,0,"1,156",Public,Commercial,Bramidae,170287,ACCSP
2022,CONNECTICUT,"POUT, OCEAN",14,0,14,Public,Commercial,Zoarces Americanus,630979,ACCSP
2022,CONNECTICUT,"PUFFER, NORTHERN",2,0,2,Public,Commercial,Sphoeroides maculatus,173290,ACCSP
2022,CONNECTICUT,"PUFFERS, TETRAODONTIDAE (FAMILY) **",2,0,1,Public,Commercial,Tetraodontidae,173283,ACCSP
2022,CONNECTICUT,RIBBONFISHES **,9,0,14,Public,Commercial,Trachipteridae,166339,ACCSP
2022,CONNECTICUT,"SCALLOP, SEA","355,832",161,"4,977,132",Public,Commercial,Placopecten magellanicus,79718,ACCSP
2022,CONNECTICUT,SCUP,"707,893",321,"764,719",Public,Commercial,Stenotomus chrysops,169182,ACCSP
2022,CONNECTICUT,"SEAROBIN, NORTHERN",1,0,1,Public,Commercial,Prionotus carolinus,166974,ACCSP
2022,CONNECTICUT,"SEAROBIN, STRIPED",6,0,,Public,Commercial,Prionotus evolans,166975,ACCSP
2022,CONNECTICUT,SEAROBINS **,"2,807",1,644,Public,Commercial,Triglidae,166972,ACCSP
2022,CONNECTICUT,"SEATROUT, SPOTTED","2,165",1,"3,613",Public,Commercial,Cynoscion nebulosus,169239,ACCSP
2022,CONNECTICUT,"SHAD, AMERICAN","16,581",8,"51,002",Public,Commercial,Alosa sapidissima,161702,ACCSP
2022,CONNECTICUT,"SHAD, GIZZARD",58,0,13,Public,Commercial,Dorosoma cepedianum,161737,ACCSP
2022,CONNECTICUT,"SHAD, HICKORY","2,062",1,"1,330",Public,Commercial,Alosa mediocris,161704,ACCSP
2022,CONNECTICUT,"SHARK, DOGFISH, SMOOTH","38,044",17,"35,822",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,CONNECTICUT,"SHARK, DOGFISH, SPINY","1,050",0,185,Public,Commercial,Squalus acanthias,160617,ACCSP
2022,CONNECTICUT,"SHRIMPS, MANTIS **","1,029",0,"5,190",Public,Commercial,Stomatopoda,99140,ACCSP
2022,CONNECTICUT,"SKATE, CLEARNOSE","1,300",1,364,Public,Commercial,Raja eglanteria,160855,ACCSP
2022,CONNECTICUT,"SKATE, LITTLE","183,150",83,"21,766",Public,Commercial,Leucoraja erinacea,564130,ACCSP
2022,CONNECTICUT,"SKATE, SMOOTH","45,745",21,"16,978",Public,Commercial,Malacoraja senta,564151,ACCSP
2022,CONNECTICUT,"SKATE, WINTER","1,322,080",600,"305,709",Public,Commercial,Leucoraja ocellata,564145,ACCSP
2022,CONNECTICUT,"SKATES, RAJIDAE (FAMILY) **","1,165,992",529,"746,257",Public,Commercial,Rajidae,160845,ACCSP
2022,CONNECTICUT,SPOT,68,0,75,Public,Commercial,Leiostomus xanthurus,169267,ACCSP
2022,CONNECTICUT,"SQUID, LONGFIN LOLIGO","1,011,667",459,"1,596,887",Public,Commercial,Loligo pealeii,82372,ACCSP
2022,CONNECTICUT,STURGEONS **,35,0,,Public,Commercial,Acipenseridae,161064,ACCSP
2022,CONNECTICUT,SWORDFISH,,,,Confidential,Commercial,Xiphias gladius,172482,EXCEPTIONS
2022,CONNECTICUT,TAUTOG,"16,514",7,"64,660",Public,Commercial,Tautoga onitis,170479,ACCSP
2022,CONNECTICUT,"TILEFISH, BLUELINE",80,0,132,Public,Commercial,Caulolatilus microps,168543,ACCSP
2022,CONNECTICUT,"TILEFISH, GOLDEN","1,864",1,"3,389",Public,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSP
2022,CONNECTICUT,TRIGGERFISHES **,77,0,197,Public,Commercial,Balistidae,173128,ACCSP
2022,CONNECTICUT,"TUNA, ALBACORE",,,,Confidential,Commercial,Thunnus alalunga,172419,EXCEPTIONS
2022,CONNECTICUT,"TUNA, BIGEYE","34,073",15,"249,830",Public,Commercial,Thunnus obesus,172428,EXCEPTIONS
2022,CONNECTICUT,"TUNA, BLUEFIN",,,,Confidential,Commercial,Thunnus thynnus,172421,EXCEPTIONS
2022,CONNECTICUT,"TUNA, LITTLE TUNNY",103,0,480,Public,Commercial,Euthynnus alletteratus,172402,ACCSP
2022,CONNECTICUT,"TUNA, SKIPJACK",,,,Confidential,Commercial,Katsuwonus pelamis,172401,EXCEPTIONS
2022,CONNECTICUT,"TUNA, YELLOWFIN",,,,Confidential,Commercial,Thunnus albacares,172423,EXCEPTIONS
2022,CONNECTICUT,"VERTEBRATES, JAWED",-1,0,-2,Public,Commercial,Gnathostomata ,914179,ACCSP
2022,CONNECTICUT,WEAKFISH,"9,460",4,"21,454",Public,Commercial,Cynoscion regalis,169241,ACCSP
2022,CONNECTICUT,"WHELK, CHANNELED","44,881",20,"433,822",Public,Commercial,Busycotypus canaliculatus,74096,ACCSP
2022,CONNECTICUT,"WHELK, KNOBBED","1,514",1,"8,768",Public,Commercial,Busycon carica,74071,ACCSP
2022,CONNECTICUT,WINDOWPANE,"3,801",2,"1,905",Public,Commercial,Scophthalmus aquosus,172746,ACCSP
2022,CONNECTICUT,WITHHELD FOR CONFIDENTIALITY,,,,Public,Commercial,Other,0,ACCSP
2022,DELAWARE,"BASS, BLACK SEA",,,,Confidential,Commercial,Centropristis striata,167687,ACCSP
2022,DELAWARE,"BASS, STRIPED",,,,Confidential,Commercial,Morone saxatilis,167680,ACCSP
2022,DELAWARE,BLUEFISH,,,,Confidential,Commercial,Pomatomus saltatrix,168559,ACCSP
2022,DELAWARE,BUTTERFISH,,,,Confidential,Commercial,Peprilus triacanthus,172567,ACCSP
2022,DELAWARE,"CARP, COMMON","1,561",1,298,Public,Commercial,Cyprinus carpio,163344,ACCSP
2022,DELAWARE,"CATFISH, CHANNEL","3,748",2,"1,761",Public,Commercial,Ictalurus punctatus,163998,ACCSP
2022,DELAWARE,"CLAM, QUAHOG, NORTHERN","4,088",2,"27,351",Public,Commercial,Mercenaria mercenaria,81496,ACCSP
2022,DELAWARE,"CRAB, ATLANTIC ROCK",,,,Confidential,Commercial,Cancer irroratus,98679,ACCSP
2022,DELAWARE,"CRAB, BLUE","3,925,248","1,780","12,019,079",Public,Commercial,Callinectes sapidus,98696,ACCSP
2022,DELAWARE,"CRAB, HORSESHOE",,,,Confidential,Commercial,Limulus polyphemus,82703,ACCSP
2022,DELAWARE,"CRAB, JONAH",,,,Confidential,Commercial,Cancer borealis,98678,ACCSP
2022,DELAWARE,"CROAKER, ATLANTIC",,,,Confidential,Commercial,Micropogonias undulatus,169283,ACCSP
2022,DELAWARE,CUNNER,,,,Confidential,Commercial,Tautogolabrus adspersus,170481,ACCSP
2022,DELAWARE,DOLPHINFISH,,,,Confidential,Commercial,Coryphaena hippurus,168791,ACCSP
2022,DELAWARE,"DRUM, BLACK",,,,Confidential,Commercial,Pogonias cromis,169288,ACCSP
2022,DELAWARE,"EEL, AMERICAN","2,967",1,"13,727",Public,Commercial,Anguilla rostrata,161127,ACCSP
2022,DELAWARE,"EEL, CONGER",,,,Confidential,Commercial,Conger oceanicus,161326,ACCSP
2022,DELAWARE,"FLOUNDER, SUMMER","1,083",0,"4,352",Public,Commercial,Paralichthys dentatus,172735,ACCSP
2022,DELAWARE,GOOSEFISH,,,,Confidential,Commercial,Lophius americanus,164499,ACCSP
2022,DELAWARE,"HAKE, RED",,,,Confidential,Commercial,Urophycis chuss,164730,ACCSP
2022,DELAWARE,"HAKE, SILVER",,,,Confidential,Commercial,Merluccius bilinearis,164791,ACCSP
2022,DELAWARE,"HAKES, RED AND WHITE **",,,,Confidential,Commercial,Urophycis,164729,ACCSP
2022,DELAWARE,"KINGFISH, NORTHERN",,,,Confidential,Commercial,Menticirrhus saxatilis,169276,ACCSP
2022,DELAWARE,"LOBSTER, AMERICAN",,,,Confidential,Commercial,Homarus americanus,97314,ACCSP
2022,DELAWARE,"MACKEREL, ATLANTIC",,,,Confidential,Commercial,Scomber scombrus,172414,ACCSP
2022,DELAWARE,"MACKEREL, SPANISH",,,,Confidential,Commercial,Scomberomorus maculatus,172436,ACCSP
2022,DELAWARE,"MENHADEN, ATLANTIC","52,929",24,"136,408",Public,Commercial,Brevoortia tyrannus,161732,ACCSP
2022,DELAWARE,MENHADENS **,,,,Confidential,Commercial,Brevoortia ,161731,ACCSP
2022,DELAWARE,OCTOPUSES **,,,,Confidential,Commercial,Octopodidae,82590,ACCSP
2022,DELAWARE,"OYSTER, EASTERN","134,666",61,"1,240,310",Public,Commercial,Crassostrea virginica,79872,ACCSP
2022,DELAWARE,"PERCH, WHITE","5,067",2,"5,979",Public,Commercial,Morone americana,167678,ACCSP
2022,DELAWARE,RIBBONFISHES **,,,,Confidential,Commercial,Trachipteridae,166339,ACCSP
2022,DELAWARE,SCUP,,,,Confidential,Commercial,Stenotomus chrysops,169182,ACCSP
2022,DELAWARE,"SHAD, AMERICAN",,,,Confidential,Commercial,Alosa sapidissima,161702,ACCSP
2022,DELAWARE,"SHAD, GIZZARD",,,,Confidential,Commercial,Dorosoma cepedianum,161737,ACCSP
2022,DELAWARE,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,DELAWARE,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,ACCSP
2022,DELAWARE,SHEEPSHEAD,,,,Confidential,Commercial,Archosargus probatocephalus,169189,ACCSP
2022,DELAWARE,SPADEFISH **,,,,Confidential,Commercial,Ephippidae ,553178,ACCSP
2022,DELAWARE,SPOT,,,,Confidential,Commercial,Leiostomus xanthurus,169267,ACCSP
2022,DELAWARE,"SQUID, LONGFIN LOLIGO",,,,Confidential,Commercial,Loligo pealeii,82372,ACCSP
